1624135286,SolidDent,"[""https:\/\/p2.zoon.ru\/preview\/T1m7_fLmXuDbcnnr63jZig\/160x160x90\/1\/a\/e\/4fe0a0603c72ddca52000032_5feb9e7d61c43.jpg"",""https:\/\/p2.zoon.ru\/preview\/jsaLcrVq-jCQYHQs4_DhkQ\/160x160x90\/1\/8\/d\/4fe0a0603c72ddca52000032_5feb9e93507b7.jpg"",""https:\/\/p1.zoon.ru\/preview\/Thk9nUWevpQ5SzAYUar2jQ\/160x160x90\/1\/d\/a\/4fe0a0603c72ddca52000032_5feb9ea25da8e.jpg"",""https:\/\/p2.zoon.ru\/preview\/gIJZgp3Ymv2g5Vse8jnllA\/160x160x90\/1\/f\/4\/4fe0a0603c72ddca52000032_5feb9eb874a90.jpg"",""https:\/\/p0.zoon.ru\/preview\/PseWRGvPBYkxjipvcDo9SQ\/160x160x90\/1\/4\/0\/4fe0a0603c72ddca52000032_5feb9ecd16187.jpg""]","","м. Кунцевская, ул. Ватутина, д. 18, корп. 2, 1 этаж, Москва","…Страдала от пародонтита почти полгода, не обращалась к врачу(Вот наконец то вылечила, чувствую себя великолепно, десна в полном порядке, ничего не беспокоит.",2021-19-06 23:38:12
1624135288,Дантистофф,"[""https:\/\/p0.zoon.ru\/preview\/QfBaW23tKGunWPT8Ae4Cfg\/160x160x90\/1\/7\/c\/58e16cc640c08884708b87b4_5e09e5621f3a6.jpg"",""https:\/\/p2.zoon.ru\/preview\/srlHuC8pu1XG4y7O6MFw1g\/160x160x90\/1\/8\/5\/58e16cc640c08884708b87b4_5e09e55a1118b.jpg"",""https:\/\/p2.zoon.ru\/preview\/T5rG3PfZjnSGUzrAoRjkgg\/160x160x90\/1\/f\/1\/58e16cc640c08884708b87b4_5e215d32e1228.jpg"",""https:\/\/p1.zoon.ru\/preview\/ziqJ0Tnh3kHs2__Y2NpH7g\/160x160x90\/1\/8\/2\/58e16cc640c08884708b87b4_5e09e9105b013.jpg"",""https:\/\/p2.zoon.ru\/preview\/bGjXfs3MmqUG022Mw3zHhw\/160x160x90\/1\/b\/4\/58e16cc640c08884708b87b4_5e09e5693bb8f.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Раменки, улица Столетова, 11, 1 этаж, Москва",…Врач подогнал и форму и оттенок наилучшим образом…,2021-19-06 23:38:13
1624135290,NEO clinic,"[""https:\/\/p1.zoon.ru\/preview\/ELmUqQYfrYdtZ2nOHPW7JQ\/160x160x90\/3\/8\/a\/6027b984ada24f26c27b6793_60be1d8321b17.jpg"",""https:\/\/p0.zoon.ru\/preview\/AByDEmguX7XneKt9XYBTRQ\/160x160x90\/1\/5\/9\/6027b984ada24f26c27b6793_60be1d9d0d8aa.jpg"",""https:\/\/p2.zoon.ru\/preview\/NOckgvu_onzxyN0FG5EJAw\/160x160x90\/1\/2\/2\/6027b984ada24f26c27b6793_60be1d93f1c64.jpg"",""https:\/\/p1.zoon.ru\/preview\/TpWimpO10lUyMp1lvQYrrA\/160x160x90\/1\/5\/3\/6027b984ada24f26c27b6793_60be1d8881f6c.jpg"",""https:\/\/p1.zoon.ru\/preview\/4-HFh_dkXKpYYU0bv_mGDw\/160x160x90\/1\/3\/e\/6027b984ada24f26c27b6793_60be1da1c5403.jpg""]","Медицинские центры, Удаление новообразований , Подология, Центр лазерной медицины","м. Мичуринский проспект, улица Лобачевского, 118к2, Москва",…Отдельную благодарность выражаю врачу Ксении очень приятная девушка…,2021-19-06 23:38:14
1624135292,IQ Clinic,"[""https:\/\/p0.zoon.ru\/preview\/-ezh_zSVfrVsri_PAKpi2g\/160x160x90\/1\/3\/e\/52c0832a40c0886b7c8dec91_6020ef4e0e37e.jpg"",""https:\/\/p0.zoon.ru\/preview\/VvBhV6wa4zJ_6Gpk7zIfXw\/160x160x90\/1\/8\/a\/52c0832a40c0886b7c8dec91_55f83e5eaa2cd.jpg"",""https:\/\/p1.zoon.ru\/preview\/3nJinRTuUBljZUMRqOwgEA\/160x160x90\/1\/1\/7\/52c0832a40c0886b7c8dec91_6020ef0669b6f.jpg"",""https:\/\/p1.zoon.ru\/preview\/yelfXIm0p3z_mLT9r6muZQ\/160x160x90\/1\/3\/f\/52c0832a40c0886b7c8dec91_6020ef0735f1c.jpg"",""https:\/\/p0.zoon.ru\/preview\/rEQbwDPBfIQFrMgDrRvTmg\/160x160x90\/1\/0\/4\/52c0832a40c0886b7c8dec91_6020ef164c36a.jpg""]","Медицинские центры, Висцеральный массаж , Капельница на дому, Массаж воротниковой зоны","м. Окружная, Бескудниковский бульвар, 2 к1, Москва",…Клиника тоже впечатлила!..,2021-19-06 23:38:15
1624135293,Мира дент 32,"[""https:\/\/p1.zoon.ru\/preview\/cSlkuRttdnyCr4FBC2bcBw\/160x160x90\/1\/9\/4\/52c082bd40c0886b7c8de513_5fd9a9045428d.jpg"",""https:\/\/p2.zoon.ru\/preview\/JgfNASGrCEX2zm5iOVRvFA\/160x160x90\/1\/3\/9\/52c082bd40c0886b7c8de513_5fd9a91fcb746.jpg"",""https:\/\/p1.zoon.ru\/preview\/C2pLwpJWv1AASnpk7bZLHQ\/160x160x90\/1\/5\/1\/52c082bd40c0886b7c8de513_5fd9a91ea8892.jpg"",""https:\/\/p1.zoon.ru\/preview\/9zwVeSOfCHyXK09xRCd_PA\/160x160x90\/1\/b\/c\/52c082bd40c0886b7c8de513_5fd9a91c9b1cb.jpg"",""https:\/\/p0.zoon.ru\/preview\/oNlhTLDXITktbjJTeUrgqw\/160x160x90\/1\/e\/f\/52c082bd40c0886b7c8de513_5fd9a91b27046.jpg""]","Медицинские центры, Стоматологический кабинет , Эндодонтия, Ортодонтия","м. Красные ворота, Садовая-Черногрязская улица, 8с1, Москва",Очень Доволен Врачом Людмилой Владимировной отличный специалист…,2021-19-06 23:38:15
1624135295,Клиника доктора Куренкова,"[""https:\/\/p2.zoon.ru\/preview\/sX2XGu_Lr3zoUS0uWlnXrQ\/160x160x90\/3\/8\/4\/5310565340c0883d118b456c_601cdfa8c099a.jpg"",""https:\/\/p0.zoon.ru\/preview\/22O9LYQGi1pDIPmXljhvIw\/160x160x90\/1\/4\/6\/5310565340c0883d118b456c_601cdfc3d389e.jpg"",""https:\/\/p1.zoon.ru\/preview\/S2tVDznYq_cqB_eUJkEDQg\/160x160x90\/1\/3\/c\/5310565340c0883d118b456c_601cdfc13adb6.jpg"",""https:\/\/p2.zoon.ru\/preview\/r1xb9OTMxb28h59MFa6BLw\/160x160x90\/1\/3\/3\/5310565340c0883d118b456c_601cdfbf545d2.jpg"",""https:\/\/p1.zoon.ru\/preview\/7EUdW_Zzm6OV5KGiSLew4g\/160x160x90\/1\/1\/e\/5310565340c0883d118b456c_601cdfbae4d1c.jpg""]","Медицинские центры, Программы комплексного обследования , Диагностика зрения, Детская офтальмология","м. Крылатское, Рублёвское шоссе, 48/1, 2 этаж, Москва","Хорошая глазная клиника, наблюдалась там достаточно долго перед операцией так как носила контактные линзы была сильная дистрофия сетчатки…",2021-19-06 23:38:16
1624135297,Детская стоматология 20/32,"[""https:\/\/p2.zoon.ru\/preview\/KssUZeTPGrs4eT915QzuNw\/160x160x90\/1\/2\/b\/5bbefc540e95c12baa0df78f_5d97082d39473.jpg"",""https:\/\/p1.zoon.ru\/preview\/oCSRb9OWQF6z6OCgkIRQ_A\/160x160x90\/1\/5\/a\/5bbefc540e95c12baa0df78f_5bc8c2914ed79.jpg"",""https:\/\/p0.zoon.ru\/preview\/swovGpa5Tb_THjJ2-8uGnA\/160x160x90\/1\/9\/2\/5bbefc540e95c12baa0df78f_5d97083f56131.jpg"",""https:\/\/p2.zoon.ru\/preview\/LgloEwqfQsXLvYPXLoBldg\/160x160x90\/1\/9\/3\/5bbefc540e95c12baa0df78f_5d97083ea0594.jpg"",""https:\/\/p1.zoon.ru\/preview\/TA11qdSFJAtojomsnFxy0w\/160x160x90\/1\/a\/1\/5bbefc540e95c12baa0df78f_5d9708374eaad.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Славянский бульвар, Кременчугская улица, 5к3, Москва","Детскую стоматологию я посетила впервые, приводила своего сына на удаление молочного зуба…",2021-19-06 23:38:17
1624135299,Ситимед,"[""https:\/\/p0.zoon.ru\/preview\/85rc1bmfIRchRpUaZqfl6A\/160x160x90\/1\/1\/4\/4fcf0db03c72ddfe38000012_60cabb6a1e40b.jpg"",""https:\/\/p1.zoon.ru\/preview\/s9GAEFRHGtCARZrhOmdEyg\/160x160x90\/1\/4\/a\/4fcf0db03c72ddfe38000012_60cabb5f3fe18.jpg"",""https:\/\/p2.zoon.ru\/preview\/4m2hIrHRb2oFw7jtU5dJvA\/160x160x90\/1\/d\/9\/4fcf0db03c72ddfe38000012_60cabb74df975.jpg"",""https:\/\/p1.zoon.ru\/preview\/QajZVau9wO5xLl96Eh3RKw\/160x160x90\/1\/c\/6\/4fcf0db03c72ddfe38000012_60cabb70c1166.jpg"",""https:\/\/p2.zoon.ru\/preview\/gaW1CdFmmQg_ONujkedbAQ\/160x160x90\/1\/4\/f\/4fcf0db03c72ddfe38000012_60cabb402c66c.jpg""]","Медицинские центры, Многопрофильная клиника , Наркологический кабинет, Экспертиза нетрудоспособности","м. Бульвар Рокоссовского, Ивантеевская улица, 21, 1 этаж, Москва",Невролог и мануальный терапевт Александр Ильич Шнигирист – потрясающий врач и профессионал…,2021-19-06 23:38:18
1624135301,Alex-Dent,"[""https:\/\/p2.zoon.ru\/preview\/WcEYnBkxs2tave-C1TKK-Q\/160x160x90\/3\/4\/9\/4fd4f5523c72dd6868000013_5e3aba7d6e771.jpg"",""https:\/\/p1.zoon.ru\/preview\/M4GYkivbqrF-I5wmA3ZD7w\/160x160x90\/1\/6\/6\/4fd4f5523c72dd6868000013_5e3aba5cefa3b.jpg"",""https:\/\/p0.zoon.ru\/preview\/TwQejDSyBBrJEV-qyldQrQ\/160x160x90\/1\/5\/e\/4fd4f5523c72dd6868000013_5e3aba692492a.jpg"",""https:\/\/p2.zoon.ru\/preview\/PdwTrZzty7BpQuJa-tJVBQ\/160x160x90\/1\/3\/a\/4fd4f5523c72dd6868000013_5e3aba8d4523f.jpg"",""https:\/\/p1.zoon.ru\/preview\/KSx1JhOghwPfzRsYrNMKCQ\/160x160x90\/1\/c\/1\/4fd4f5523c72dd6868000013_5e3aba8897e3e.jpg""]","Медицинские центры, Базальная имплантация , Стоматологический кабинет, Стоматологическая поликлиника","м. Сокольники, Сокольническая площадь, 9, 1 этаж, Москва",Я весной в клинике удалял зуб и недавно приходил на лечение кариеса…,2021-19-06 23:38:19
1624135303,Трикадент,"[""https:\/\/p2.zoon.ru\/preview\/BJEs7R0wxsGD1Hoj8U26Og\/160x160x90\/3\/8\/7\/55dad84e40c08881758b6ac4_5f45f3d468305.jpg"",""https:\/\/p0.zoon.ru\/preview\/XMocFSnSANzfxocvjr-OMw\/160x160x90\/1\/0\/f\/55dad84e40c08881758b6ac4_5f45f45a7189e.jpg"",""https:\/\/p0.zoon.ru\/preview\/SVOfsVKF6CpWfu_QEo9q3w\/160x160x90\/1\/0\/0\/55dad84e40c08881758b6ac4_5f45f41c1a679.jpg"",""https:\/\/p2.zoon.ru\/preview\/6spo--Ff1vfj-w0DU2KRbg\/160x160x90\/1\/f\/8\/55dad84e40c08881758b6ac4_5f45f51bf1187.jpg"",""https:\/\/p0.zoon.ru\/preview\/DdtgWqTbp8lyjv3MeaJHtg\/160x160x90\/1\/0\/0\/55dad84e40c08881758b6ac4_5f45f51a2f6ad.jpg""]","Медицинские центры, Капельница на дому , ЭКГ на дому, Вызов медсестры на дом","Новозаводская, 12, 1 этаж, Химки","…Со 100% уверенностью могу рекомендовать эту стоматологию, запись всегда полная, поэтому планируйте посещение заранее.",2021-19-06 23:38:20
1624135305,ЛОР Центр,"[""https:\/\/p0.zoon.ru\/preview\/AdWxFd14iM4PRVSscpRTlg\/160x160x90\/1\/d\/b\/52c0831a40c0886b7c8deb05_5eddb653aee8f.jpg"",""https:\/\/p1.zoon.ru\/preview\/UAN-WN9L9kBZ2JhFjCkGgw\/160x160x90\/1\/2\/9\/52c0831a40c0886b7c8deb05_5eddb669264ef.jpg"",""https:\/\/p0.zoon.ru\/preview\/rFGVRX9ipAK9jJHh_vdQYw\/160x160x90\/1\/4\/f\/52c0831a40c0886b7c8deb05_5eddb65e0c13f.jpg"",""https:\/\/p1.zoon.ru\/preview\/yPBSD80gMSFIrNHOgKYWLA\/160x160x90\/1\/c\/6\/52c0831a40c0886b7c8deb05_5eddb668e7ccf.jpg"",""https:\/\/p2.zoon.ru\/preview\/FBAewqCKGqc4t48A9crD_w\/160x160x90\/1\/7\/8\/52c0831a40c0886b7c8deb05_5eddb65d79ac4.jpg""]","Медицинские центры, Экспертиза нетрудоспособности , Оформление больничного листа, Детская отоларингология","м. Менделеевская, Новосущёвская улица, 21, Москва","…У меня была заложенность ушей, врач мне помогла, она очень хорошая…",2021-19-06 23:38:21
1624135307,Дента-Эль,"[""https:\/\/p0.zoon.ru\/preview\/qagII_DslRtIXIl74IYl9w\/160x160x90\/1\/e\/6\/52c0807240c0886b7c8dbf78_5fed60c5b514c.jpg"",""https:\/\/p1.zoon.ru\/preview\/zw_wY8fZbyPG_zmQkgFrgg\/160x160x90\/1\/c\/9\/52c0807240c0886b7c8dbf78_5fafb0e1175bf.jpg"",""https:\/\/p1.zoon.ru\/preview\/UUOhVOVCefbWmYpyoLWUoQ\/160x160x90\/1\/0\/d\/52c0807240c0886b7c8dbf78_5f194ae601959.jpg"",""https:\/\/p2.zoon.ru\/preview\/i8GTOT_aEa7IswS7T9GoTA\/160x160x90\/1\/b\/0\/52c0807240c0886b7c8dbf78_5f194b2ee381b.jpg"",""https:\/\/p1.zoon.ru\/preview\/FBAOqn-mO_MADcqN9JB_5g\/160x160x90\/1\/3\/4\/52c0807240c0886b7c8dbf78_5f194b1035eb0.jpg""]","Медицинские центры, Стоматология под микроскопом , Эндодонтия, Ортодонтия","м. Речной вокзал, Фестивальная улица, 4, 1 этаж; вход со двора, Москва","…Отличный стоматолог, помог восстановить передние зубы, а точнее, избавиться от сколов…",2021-19-06 23:38:22
1624135309,МедлайН-Сервис,"[""https:\/\/p1.zoon.ru\/preview\/1rOlerfh8x_2iuBemvjDOQ\/160x160x90\/1\/1\/2\/4f9bd2c33c72dd3232000047_5f3a72b434570.jpg"",""https:\/\/p2.zoon.ru\/preview\/rVMK4e9nXAvlnewqXOPSZg\/160x160x90\/1\/5\/8\/4f9bd2c33c72dd3232000047_5f3a72a659117.jpg"",""https:\/\/p1.zoon.ru\/preview\/Tsh7ZPtKLyZhJ-QcNeVv7g\/160x160x90\/1\/a\/e\/4f9bd2c33c72dd3232000047_5f3a72a5cc3c8.jpg"",""https:\/\/p0.zoon.ru\/preview\/vC2wdrtM4bpO79bdZkaGQQ\/160x160x90\/1\/9\/f\/4f9bd2c33c72dd3232000047_5f3a729dcf5a6.jpg"",""https:\/\/p0.zoon.ru\/preview\/XAOrg2GTM9cxHArARrth4Q\/160x160x90\/1\/1\/b\/4f9bd2c33c72dd3232000047_5f3a729a4493c.jpg""]","Медицинские центры, Висцеральный массаж , Лечение варикоза лазером, Многопрофильная клиника","м. Молодёжная, Рублёвское шоссе, 99к1, Москва","…Врач внимательно относится, готов все подробно объяснять, широко смотрит на проблемы…",2021-19-06 23:38:23
1624135311,Клиника остеопатии и фейспластики доктора Алеся Улищенко,"[""https:\/\/p1.zoon.ru\/preview\/SU45IbGT1fFgMKWoPbBkFg\/160x160x90\/1\/e\/b\/5e2ac45ffd7f4004c549e3f3_60509a3440070.jpg"",""https:\/\/p0.zoon.ru\/preview\/c9a3R4leZuMIKdXIvzYFQg\/160x160x90\/1\/4\/8\/5e2ac45ffd7f4004c549e3f3_60509a535a812.jpg"",""https:\/\/p2.zoon.ru\/preview\/7wzCiGFwRgq8x8X9dDkANA\/160x160x90\/1\/e\/1\/5e2ac45ffd7f4004c549e3f3_60509a5841846.jpg"",""https:\/\/p2.zoon.ru\/preview\/8HCBemglo7Z8y3tJGkoHXA\/160x160x90\/1\/a\/a\/5e2ac45ffd7f4004c549e3f3_60509a341b7b0.jpg"",""https:\/\/p0.zoon.ru\/preview\/90pkqoOwtr_9o6uPG_Mqxg\/160x160x90\/1\/8\/2\/5e2ac45ffd7f4004c549e3f3_60509a6209c34.jpg""]","Медицинские центры, Массаж воротниковой зоны , Спортивная медицина, Посттравматическая реабилитация","м. Панфиловская, улица Алабяна, 13к2, вход со двора, Москва","",2021-19-06 23:38:24
1624135313,Поликлиника № 2 Борисовка,"[""https:\/\/p1.zoon.ru\/preview\/JjRvBdSm9JSjn5FPghLE7A\/160x160x90\/1\/4\/2\/5be4a1f3b28f957fa95340b6_5c2482e2666c2.jpg"",""https:\/\/p2.zoon.ru\/preview\/yFRU9IIbVK2J1_FMvJtg_g\/160x160x90\/1\/f\/1\/5be4a1f3b28f957fa95340b6_5c0fcbd0be442.jpg"",""https:\/\/p0.zoon.ru\/preview\/5QkQK_jvbII6Gd3OFEhZTg\/160x160x90\/1\/2\/6\/5be4a1f3b28f957fa95340b6_5c2482d0c0b81.jpg"",""https:\/\/p2.zoon.ru\/preview\/8hbXBE01ev2ol64YRu70Bg\/160x160x90\/1\/f\/9\/5be4a1f3b28f957fa95340b6_5c2482c98af60.jpg"",""https:\/\/p0.zoon.ru\/preview\/tYFVRgP4kcEAb38cw2QQmQ\/160x160x90\/1\/1\/b\/5be4a1f3b28f957fa95340b6_5c2482db5ab59.jpg""]","Медицинские центры, Специализированная клиника , Капельница на дому, Справка в лагерь","м. Медведково, улица Борисовка, 18, Мытищи","Уже пол гола в этой поликлинике обследуюсь на регулярной основе, Борисовка рядом с моим домом, очень удобно…",2021-19-06 23:38:25
1624135315,Клиника 1,"[""https:\/\/p0.zoon.ru\/preview\/2JDtYDeHsJJLUqcjonwDFQ\/160x160x90\/1\/b\/c\/4f9894a23c72ddf071000049_59cb94857d18b.jpg"",""https:\/\/p1.zoon.ru\/preview\/zROybJiBJGu8XlrYJ67UMw\/160x160x90\/1\/7\/e\/4f9894a23c72ddf071000049_5a15b493dbcfa.jpg"",""https:\/\/p2.zoon.ru\/preview\/nPSy08zWf6UOR9a3OCy6JQ\/160x160x90\/1\/d\/5\/4f9894a23c72ddf071000049_59cb9439683f9.jpg"",""https:\/\/p0.zoon.ru\/preview\/gzaqqLr_jvJzibqI8_qpkw\/160x160x90\/1\/6\/1\/4f9894a23c72ddf071000049_5e4263eb12e9f.jpg"",""https:\/\/p2.zoon.ru\/preview\/OwOyApYPwla8RvH0o0iHsw\/160x160x90\/1\/b\/9\/4f9894a23c72ddf071000049_5e4263b7e616c.jpg""]","Медицинские центры, Капельница на дому , Стоматологический кабинет, Многопрофильная клиника","м. Дубровка, Шарикоподшипниковская улица, 13А, 2 этаж, Москва","…В клинике есть детский уголок, что очень большой плюс!..",2021-19-06 23:38:26
1624135317,Расти Здоровым,"[""https:\/\/p1.zoon.ru\/preview\/4pugGkr2kXGCkc-7Vu5Luw\/160x160x90\/1\/d\/0\/5dab4ec010de9a1e05267e08_5ef5842a2fd2a.jpg"",""https:\/\/p1.zoon.ru\/preview\/hDttmstVvJfmcRNQ4jJ89A\/160x160x90\/1\/0\/a\/5dab4ec010de9a1e05267e08_5ef5844a70fa3.jpg"",""https:\/\/p2.zoon.ru\/preview\/I3BYNr7moD9IyAquWjhJ0g\/160x160x90\/1\/9\/2\/5dab4ec010de9a1e05267e08_5ef5840324b21.jpg"",""https:\/\/p0.zoon.ru\/preview\/4Az56gnHw2CBEWVx87iSSQ\/160x160x90\/1\/c\/c\/5dab4ec010de9a1e05267e08_5ef5848c348d4.jpg"",""https:\/\/p2.zoon.ru\/preview\/gUey29n9FCMinxSkoav1uA\/160x160x90\/1\/1\/d\/5dab4ec010de9a1e05267e08_5ef58488d7575.jpg""]","Медицинские центры, Специализированная клиника , Справка в лагерь, Центр семейной медицины","м. Южная, Днепропетровская, 2, ТРК ""Глобал сити"", 1 этаж, Москва",Хочу поблагодарить замечательного врача Сергея Андреевича…,2021-19-06 23:38:27
1624135319,Стар-Дент,"[""https:\/\/p2.zoon.ru\/preview\/7liAwIpFA7Um6Sg5lA58yg\/160x160x90\/1\/3\/4\/52c0818a40c0886b7c8dd724_5a93cd4d89684.jpg"",""https:\/\/p1.zoon.ru\/preview\/TzlDtTs1VC3snBiXg96PCg\/160x160x90\/1\/9\/7\/52c0818a40c0886b7c8dd724_5a93cd5f72d2a.jpg"",""https:\/\/p2.zoon.ru\/preview\/zKylNpVMyX7mP0QUztvuwg\/160x160x90\/1\/1\/c\/52c0818a40c0886b7c8dd724_5a93cd5c22dbe.jpg"",""https:\/\/p2.zoon.ru\/preview\/wk7DPRUOAAHj79zHV7bJ2A\/160x160x90\/1\/e\/a\/52c0818a40c0886b7c8dd724_5a93cd3c42713.jpg"",""https:\/\/p0.zoon.ru\/preview\/wjcMqG5kG9HG4RB_HeSDwA\/160x160x90\/1\/d\/6\/52c0818a40c0886b7c8dd724_5a93cd3b99f34.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Преображенская площадь, 4-я Гражданская улица, 36, Москва","Порекомендовали знакомые этого замечательного врача, не так давно проделали тотальную работу, пролечили несколько зубов и установили верх и низ Виниры…",2021-19-06 23:38:28
1624135321,Медицинский центр Здоровая семья,"[""https:\/\/p1.zoon.ru\/preview\/jpHkBqKfM9wkyt9vmPglAQ\/160x160x90\/1\/a\/c\/4f95fa1e3c72ddb739000012_550fd7e0cdb6d.jpg"",""https:\/\/p2.zoon.ru\/preview\/RMZVp9di0FWsyff22QFVzg\/160x160x90\/1\/6\/0\/4f95fa1e3c72ddb739000012_550fd813871a5.jpg"",""https:\/\/p2.zoon.ru\/preview\/LN1L2XdA2wyogeH6TNPbKg\/160x160x90\/1\/8\/3\/4f95fa1e3c72ddb739000012_550fd8475eb1f.jpg"",""https:\/\/p1.zoon.ru\/preview\/ZBmcOT43CMJQj7zTXNeXzw\/160x160x90\/1\/7\/0\/4f95fa1e3c72ddb739000012_550fd79ab23bc.jpg"",""https:\/\/p2.zoon.ru\/preview\/v8-4PiZMb6dVmGdfpi4Irw\/160x160x90\/1\/2\/2\/4f95fa1e3c72ddb739000012_550fd79933c73.jpg""]","Медицинские центры, Справка в лагерь , Массаж воротниковой зоны, Многопрофильная клиника","м. Алтуфьево, Алтуфьевское шоссе, 82, 1-й этаж, Москва",Записался на прием в данный центр к терапевту Марии Сергеевне по рекомендации…,2021-19-06 23:38:29
1624135322,Клиника эстетической медицины Total Charm,"[""https:\/\/p1.zoon.ru\/preview\/bowEf2gD8ER72IcbTjt0ng\/160x160x90\/1\/6\/5\/5212d952a0f302dc3d000021_5f44aff7cbf44.jpg"",""https:\/\/p0.zoon.ru\/preview\/hlxPWt8vx8DWpKzNi4K5pA\/160x160x90\/1\/3\/b\/5212d952a0f302dc3d000021_5f44aff4424ba.jpg"",""https:\/\/p1.zoon.ru\/preview\/5Zki6Mc0w0fBKy_E8SRALA\/160x160x90\/1\/a\/6\/5212d952a0f302dc3d000021_5f44b0080d4c5.jpg"",""https:\/\/p1.zoon.ru\/preview\/OJLRP1UeSRFqfsh1aHrexQ\/160x160x90\/1\/9\/a\/5212d952a0f302dc3d000021_5d3599de0855b.jpg"",""https:\/\/p0.zoon.ru\/preview\/xyp84yJqRIBd_wMQqEnryQ\/160x160x90\/1\/6\/1\/5212d952a0f302dc3d000021_5f44b00d92015.jpg""]","Медицинские центры, Удаление новообразований , УЗИ по беременности, Центр лазерной медицины","м. Чистые пруды, Чистопрудный бульвар, 21, (Парковка находится во дворе клиники), Москва",…Лечила мне акне на протяжении двух месяцев…,2021-19-06 23:38:29
1624135324,Клиника Семейная,"[""https:\/\/p0.zoon.ru\/preview\/pKs79DGJkh4cqv3y0eQ_YA\/160x160x90\/1\/1\/f\/55780e8caeabcaf63f8b4591_5fed5f13a4d91.jpg"",""https:\/\/p0.zoon.ru\/preview\/cDgz7fZ2u62tTYFAA851xg\/160x160x90\/1\/7\/3\/55780e8caeabcaf63f8b4591_5fb1567f30e04.jpg"",""https:\/\/p2.zoon.ru\/preview\/D9MXLM0GLKkAt-AeGVu3Sg\/160x160x90\/1\/b\/9\/55780e8caeabcaf63f8b4591_5f168d8bcdbe8.jpg"",""https:\/\/p1.zoon.ru\/preview\/vCCgYe6fFHBJfYjKOVDgPA\/160x160x90\/1\/8\/8\/55780e8caeabcaf63f8b4591_5f168df67104f.jpg"",""https:\/\/p2.zoon.ru\/preview\/pS4aVvUdnuj97CPm0gL-2Q\/160x160x90\/1\/a\/d\/55780e8caeabcaf63f8b4591_5f168e20739fc.jpg""]","Медицинские центры, Висцеральный массаж , Лечение варикоза лазером, Капельница на дому","м. Измайловская, Первомайская улица, 42, Москва","…Мне очень повезло, что я познакомился с Епишовым Валерием Александровичем – настоящий ВРАЧ, который помог мне разрешить эту деликатную проблему.",2021-19-06 23:38:30
1624135326,Медицинский центр Доктор с вами,"[""https:\/\/p0.zoon.ru\/preview\/hhdwZZvv3_mpaIOgqRSZfg\/160x160x90\/1\/3\/f\/5d9b54bf14234a398f4c40ee_60cc28bcc961a.jpg"",""https:\/\/p1.zoon.ru\/preview\/UUm8lHKT6N1Q5hGBXZvl3w\/160x160x90\/1\/4\/d\/5d9b54bf14234a398f4c40ee_60cc2854edec0.jpg"",""https:\/\/p1.zoon.ru\/preview\/MKkst02hYGicPJT2ofCR8A\/160x160x90\/1\/5\/8\/5d9b54bf14234a398f4c40ee_60cc28788b860.jpg"",""https:\/\/p0.zoon.ru\/preview\/e8Hgxi0i8yzZ4ChHAK7Aww\/160x160x90\/1\/7\/9\/5d9b54bf14234a398f4c40ee_60cc28a173bc8.jpg"",""https:\/\/p1.zoon.ru\/preview\/tjWaQzlMOF5SSdvBw8aoYw\/160x160x90\/1\/a\/b\/5d9b54bf14234a398f4c40ee_60cc28a883adb.jpg""]","Медицинские центры, Справка в лагерь , Многопрофильная клиника, Вызов психиатра на дом","посёлок Володарского, Центральная улица, 30, Ленинский","В этом центре вежливые специалисты и умеренные цены на услуги, сюда к стоматологу обычно хожу.",2021-19-06 23:38:31
1624135328,Дента-Эль,"[""https:\/\/p0.zoon.ru\/preview\/9a4vzn-8FAPkja4NVMMidQ\/160x160x90\/1\/7\/b\/52c0807240c0886b7c8dbf7b_5fed835c1e58c.jpg"",""https:\/\/p2.zoon.ru\/preview\/XHIt8ekanvxXD555EsrclQ\/160x160x90\/1\/3\/6\/52c0807240c0886b7c8dbf7b_5fafaf3545b76.jpg"",""https:\/\/p0.zoon.ru\/preview\/KPpyceOII6hI5Y0mGkWuNQ\/160x160x90\/1\/8\/7\/52c0807240c0886b7c8dbf7b_5f1e60b49cbbd.jpg"",""https:\/\/p1.zoon.ru\/preview\/0IHjmS8VnFDMgJIToD441A\/160x160x90\/1\/e\/1\/52c0807240c0886b7c8dbf7b_5f1e611724e3c.jpg"",""https:\/\/p1.zoon.ru\/preview\/t0_r6LJl--o1FVZAxME50w\/160x160x90\/1\/0\/b\/52c0807240c0886b7c8dbf7b_5f1e6100daaf8.jpg""]","Медицинские центры, Стоматология под микроскопом , Эндодонтия, Ортодонтия","м. Отрадное, улица Хачатуряна, 12к1, 1 этаж, Москва",…Но благодаря моему любимому врачу стоматологу Роману Геннадьевичу Семячко!..,2021-19-06 23:38:32
